,0,1,2,3,4,5,6,7,color
0,3.9316616834999802,1.5030954823261655,0.34046707601745935,1.1321034078056063,0.8250782394035852,1.4863654494312413,-0.7744843806442324,0.9436274034695954,1
1,3.058204186321846,1.5253350636297358,-0.055724245189576194,0.8535774853148734,1.072085503394872,0.8296266721911943,-0.448489949934533,0.9593379023881571,1
2,2.942404573294176,1.3027864672634608,0.3013681978081826,1.2215665201833263,0.6597611622768613,-0.18482560304780182,-0.400304183483109,0.9645943165722372,1
3,3.6898714148549896,1.1586540148060764,0.2517287164190944,1.437272700033159,1.305724006168437,-0.2720078770825301,-0.5468164136274609,0.41014338948232304,1
4,3.220343175258509,1.8809141385080137,0.14265784618140656,0.5860090750836601,1.1702783054537862,-0.5975600459721623,-0.927010207533708,0.16633915651752268,1
5,3.6898604830699533,1.1158414007814665,0.010766418680740028,0.868123110055762,0.4094243052953521,0.0014656504479525236,-0.9817833366591976,0.3156784231002367,1
6,4.356349265427003,0.6350348880110656,0.8816260648870419,0.4269686085437573,0.8117971034391851,-0.12468320926751848,-0.32924551194791946,-0.004516669680386491,1
7,4.22996869364225,0.2058637766199475,0.4621439843950167,0.5822093254155879,1.2471730749310483,-0.8062704468300254,-0.5694822855400399,0.4677926405172803,1
8,3.5986212417041066,0.460951694921519,0.6456960184755636,0.7341172895914477,0.5392566292869986,-0.41118555772912657,-0.2143218641093145,0.503360117049263,1
9,5.248706929094832,-0.6175668741632646,0.3944872109682981,0.6932662556337673,0.2867488832531366,-0.11101777793224625,-0.5817956461804382,-0.1338323253636841,1
10,5.472099400846281,-0.8831071186200978,0.8207858931433751,0.8417239360536946,0.6444100538707173,-0.25650467426849266,-0.26436662857750093,-0.14746323292606195,1
11,6.253313888730599,-1.1108387253911478,1.9844764215711947,0.8704566447320745,0.27824526712032593,-0.013771841408058554,-0.28368984901214117,-0.05363444774882189,1
12,6.906458855393814,-1.732871435483749,3.1342330021432523,0.8490253396251459,0.5806521650827194,0.4861935743933819,0.6190359172875429,0.09612903033543763,1
13,1.269319182584059,-1.3466763634383683,-0.28284418726009053,0.4720919078888533,1.3932524107046687,0.18506301674913955,-0.10546603831323759,-0.5407455861077838,1
14,0.8174232784232646,-1.8140663555141054,-0.3426783181050917,0.10568721074501752,0.4651988018449621,-0.5126698814460631,-0.1293159242544233,-0.18821459083733422,2
15,0.9144882757567997,-1.4044306326824816,0.25092305199678144,0.6909903697988763,-0.13648206016298067,-0.5871790067143648,-0.5213294976961724,-0.23199545867431376,2
